Function: strcmp
Variant: default
                                    generic_strcmp	__strcmp_lsx	__strcmp_aligned
========================================================================================================================
   length=31, align1=0, align2=16272:         0.88	        0.44 ( 50.15%)	        0.72 ( 18.43%)	
length=31, align1=16272, align2=16328:         0.88	        0.86 (  2.26%)	        0.72 ( 18.18%)	
length=31, align1=16328, align2=16272:         0.88	        0.86 (  2.27%)	        0.72 ( 18.18%)	
       length=32, align1=0, align2=0:         1.20	        0.60 ( 50.03%)	        0.84 ( 30.04%)	
      length=32, align1=32, align2=0:         1.23	        0.60 ( 51.06%)	        0.84 ( 31.50%)	
      length=32, align1=0, align2=32:         1.20	        0.61 ( 49.31%)	        0.84 ( 30.08%)	
 length=32, align1=8192, align2=8191:         1.42	        0.84 ( 40.78%)	        1.17 ( 17.65%)	
 length=32, align1=8191, align2=8192:         1.32	        0.84 ( 36.37%)	        1.17 ( 11.52%)	
   length=32, align1=16352, align2=0:         1.20	        0.60 ( 50.00%)	        0.84 ( 30.00%)	
   length=32, align1=0, align2=16352:         1.20	        0.60 ( 50.00%)	        0.84 ( 30.01%)	
   length=32, align1=16368, align2=0:         1.20	        0.61 ( 49.26%)	        0.84 ( 30.01%)	
   length=32, align1=0, align2=16368:         1.20	        0.61 ( 49.26%)	        0.84 ( 30.01%)	
length=32, align1=16368, align2=16376:         1.20	        0.87 ( 27.90%)	        0.84 ( 30.00%)	
length=32, align1=16376, align2=16368:         1.20	        0.84 ( 29.98%)	        0.84 ( 30.00%)	
   length=32, align1=16352, align2=0:         1.20	        0.60 ( 49.98%)	        0.84 ( 30.00%)	
   length=32, align1=0, align2=16352:         1.20	        0.60 ( 50.00%)	        0.84 ( 30.00%)	
length=32, align1=16352, align2=16368:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
length=32, align1=16368, align2=16352:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
   length=32, align1=16336, align2=0:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
   length=32, align1=0, align2=16336:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
length=32, align1=16336, align2=16360:         1.21	        0.84 ( 30.49%)	        0.86 ( 28.60%)	
length=32, align1=16360, align2=16336:         1.20	        0.84 ( 29.99%)	        0.84 ( 30.00%)	
   length=32, align1=16320, align2=0:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
   length=32, align1=0, align2=16320:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
length=32, align1=16320, align2=16352:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
length=32, align1=16352, align2=16320:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
   length=32, align1=16304, align2=0:         1.20	        0.60 ( 50.00%)	        0.84 ( 29.99%)	
   length=32, align1=0, align2=16304:         1.20	        0.60 ( 50.01%)	        0.84 ( 30.02%)	
length=32, align1=16304, align2=16344:         1.20	        0.84 ( 29.99%)	        0.84 ( 30.00%)	
length=32, align1=16344, align2=16304:         1.20	        0.87 ( 27.67%)	        0.84 ( 30.00%)	
   length=32, align1=16288, align2=0:         1.20	        0.60 ( 50.00%)	        0.84 ( 29.89%)	
   length=32, align1=0, align2=16288:         1.20	        0.60 ( 49.94%)	        0.84 ( 30.00%)	
length=32, align1=16288, align2=16336:         1.20	        0.60 ( 49.99%)	        0.84 ( 30.00%)	
length=32, align1=16336, align2=16288:         1.20	        0.60 ( 50.00%)	        0.84 ( 30.00%)	
   length=32, align1=16272, align2=0:         1.20	        0.60 ( 50.00%)	        0.84 ( 30.00%)	
   length=32, align1=0, align2=16272:         1.20	        0.60 ( 50.20%)	        0.84 ( 30.28%)	
length=32, align1=16272, align2=16328:         1.20	        0.84 ( 29.94%)	        0.84 ( 30.00%)	
length=32, align1=16328, align2=16272:         1.20	        0.84 ( 29.99%)	        0.87 ( 27.82%)	
       length=40, align1=0, align2=0:         1.24	        0.60 ( 51.63%)	        0.88 ( 29.13%)	
      length=40, align1=40, align2=0:         1.24	        1.00 ( 19.31%)	        0.88 ( 29.03%)	
      length=40, align1=0, align2=40:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.03%)	
 length=40, align1=8192, align2=8191:         1.53	        1.00 ( 34.70%)	        1.32 ( 13.79%)	
 length=40, align1=8191, align2=8192:         1.44	        1.00 ( 30.57%)	        1.32 (  8.45%)	
   length=40, align1=16344, align2=0:         1.24	        1.00 ( 19.21%)	        0.88 ( 29.02%)	
   length=40, align1=0, align2=16344:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.02%)	
   length=40, align1=16368, align2=0:         1.27	        0.61 ( 51.85%)	        0.88 ( 30.49%)	
   length=40, align1=0, align2=16368:         1.24	        0.61 ( 50.89%)	        0.88 ( 29.03%)	
length=40, align1=16368, align2=16376:         1.25	        1.00 ( 19.71%)	        0.88 ( 29.34%)	
length=40, align1=16376, align2=16368:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.03%)	
   length=40, align1=16352, align2=0:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
   length=40, align1=0, align2=16352:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16352, align2=16368:         1.24	        0.60 ( 51.61%)	        0.88 ( 28.98%)	
length=40, align1=16368, align2=16352:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.02%)	
   length=40, align1=16336, align2=0:         1.26	        0.60 ( 52.33%)	        0.88 ( 30.35%)	
   length=40, align1=0, align2=16336:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16336, align2=16360:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.03%)	
length=40, align1=16360, align2=16336:         1.24	        1.00 ( 19.36%)	        0.88 ( 28.66%)	
   length=40, align1=16320, align2=0:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.02%)	
   length=40, align1=0, align2=16320:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16320, align2=16352:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16352, align2=16320:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
   length=40, align1=16304, align2=0:         1.24	        0.62 ( 49.81%)	        0.88 ( 29.02%)	
   length=40, align1=0, align2=16304:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16304, align2=16344:         1.24	        1.00 ( 19.34%)	        0.88 ( 29.03%)	
length=40, align1=16344, align2=16304:         1.24	        1.00 ( 19.49%)	        0.88 ( 29.15%)	
   length=40, align1=16288, align2=0:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
   length=40, align1=0, align2=16288:         1.24	        0.60 ( 51.60%)	        0.88 ( 29.03%)	
length=40, align1=16288, align2=16336:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=16336, align2=16288:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
   length=40, align1=16272, align2=0:         1.24	        0.60 ( 51.61%)	        0.91 ( 26.71%)	
   length=40, align1=0, align2=16272:         1.24	        0.60 ( 51.56%)	        0.88 ( 29.03%)	
length=40, align1=16272, align2=16328:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.03%)	
length=40, align1=16328, align2=16272:         1.24	        1.00 ( 19.30%)	        0.88 ( 29.02%)	
       length=48, align1=0, align2=0:         1.32	        0.68 ( 48.47%)	        1.00 ( 24.24%)	
      length=48, align1=48, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
      length=48, align1=0, align2=48:         1.32	        0.68 ( 48.61%)	        1.00 ( 24.44%)	
 length=48, align1=8192, align2=8191:         1.66	        1.00 ( 39.82%)	        1.47 ( 11.66%)	
 length=48, align1=8191, align2=8192:         1.59	        1.00 ( 36.97%)	        1.52 (  4.20%)	
   length=48, align1=16336, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=0, align2=16336:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=16368, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=0, align2=16368:         1.32	        0.68 ( 48.58%)	        1.00 ( 24.38%)	
length=48, align1=16368, align2=16376:         1.32	        1.00 ( 24.22%)	        1.00 ( 24.24%)	
length=48, align1=16376, align2=16368:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.24%)	
   length=48, align1=16352, align2=0:         1.35	        0.68 ( 49.53%)	        1.00 ( 25.79%)	
   length=48, align1=0, align2=16352:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16352, align2=16368:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16368, align2=16352:         1.32	        0.68 ( 48.15%)	        1.00 ( 24.24%)	
   length=48, align1=16336, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.19%)	
   length=48, align1=0, align2=16336:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16336, align2=16360:         1.32	        1.00 ( 24.19%)	        1.00 ( 24.24%)	
length=48, align1=16360, align2=16336:         1.32	        1.00 ( 24.24%)	        1.02 ( 22.69%)	
   length=48, align1=16320, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=0, align2=16320:         1.32	        0.68 ( 48.49%)	        1.00 ( 24.25%)	
length=48, align1=16320, align2=16352:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16352, align2=16320:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=16304, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=0, align2=16304:         1.32	        0.68 ( 48.28%)	        1.00 ( 24.24%)	
length=48, align1=16304, align2=16344:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.25%)	
length=48, align1=16344, align2=16304:         1.35	        1.00 ( 25.69%)	        1.00 ( 25.69%)	
   length=48, align1=16288, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
   length=48, align1=0, align2=16288:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16288, align2=16336:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16336, align2=16288:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=16272, align2=0:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
   length=48, align1=0, align2=16272:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=16272, align2=16328:         1.32	        1.00 ( 24.23%)	        1.03 ( 22.13%)	
length=48, align1=16328, align2=16272:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.24%)	
       length=56, align1=0, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
      length=56, align1=56, align2=0:         1.48	        1.12 ( 24.30%)	        1.08 ( 27.03%)	
      length=56, align1=0, align2=56:         1.48	        1.12 ( 24.32%)	        1.08 ( 26.93%)	
 length=56, align1=8192, align2=8191:         1.84	        1.12 ( 39.12%)	        1.59 ( 13.76%)	
 length=56, align1=8191, align2=8192:         1.68	        1.12 ( 33.34%)	        1.71 ( -2.04%)	
   length=56, align1=16328, align2=0:         1.51	        1.12 ( 25.69%)	        1.08 ( 28.22%)	
   length=56, align1=0, align2=16328:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.02%)	
   length=56, align1=16368, align2=0:         1.48	        0.68 ( 54.07%)	        1.08 ( 27.06%)	
   length=56, align1=0, align2=16368:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=16368, align2=16376:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.03%)	
length=56, align1=16376, align2=16368:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.03%)	
   length=56, align1=16352, align2=0:         1.48	        0.68 ( 54.05%)	        1.10 ( 25.65%)	
   length=56, align1=0, align2=16352:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=16352, align2=16368:         1.48	        0.68 ( 54.05%)	        1.08 ( 26.92%)	
length=56, align1=16368, align2=16352:         1.48	        0.68 ( 54.08%)	        1.08 ( 27.07%)	
   length=56, align1=16336, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
   length=56, align1=0, align2=16336:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
length=56, align1=16336, align2=16360:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.03%)	
length=56, align1=16360, align2=16336:         1.48	        1.15 ( 22.19%)	        1.08 ( 27.02%)	
   length=56, align1=16320, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
   length=56, align1=0, align2=16320:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
length=56, align1=16320, align2=16352:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
length=56, align1=16352, align2=16320:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
   length=56, align1=16304, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
   length=56, align1=0, align2=16304:         1.48	        0.68 ( 54.10%)	        1.08 ( 27.10%)	
length=56, align1=16304, align2=16344:         1.48	        1.15 ( 22.48%)	        1.08 ( 27.02%)	
length=56, align1=16344, align2=16304:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.03%)	
   length=56, align1=16288, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
   length=56, align1=0, align2=16288:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=16288, align2=16336:         1.48	        0.68 ( 54.04%)	        1.08 ( 27.02%)	
length=56, align1=16336, align2=16288:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
   length=56, align1=16272, align2=0:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
   length=56, align1=0, align2=16272:         1.48	        0.68 ( 54.05%)	        1.11 ( 25.27%)	
length=56, align1=16272, align2=16328:         1.48	        1.12 ( 24.24%)	        1.08 ( 26.99%)	
length=56, align1=16328, align2=16272:         1.48	        1.12 ( 24.32%)	        1.08 ( 26.71%)	
       length=64, align1=0, align2=0:         1.54	        0.76 ( 50.62%)	        1.15 ( 25.32%)	
      length=64, align1=64, align2=0:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
      length=64, align1=0, align2=64:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.31%)	
 length=64, align1=8192, align2=8191:         1.97	        1.08 ( 45.20%)	        1.94 (  1.41%)	
 length=64, align1=8191, align2=8192:         1.80	        1.08 ( 40.00%)	        1.92 ( -6.72%)	
   length=64, align1=16320, align2=0:         1.54	        0.76 ( 50.67%)	        1.15 ( 25.36%)	
   length=64, align1=0, align2=16320:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.33%)	
   length=64, align1=16368, align2=0:         1.54	        0.76 ( 50.72%)	        1.15 ( 25.49%)	
   length=64, align1=0, align2=16368:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=16368, align2=16376:         1.54	        1.16 ( 24.66%)	        1.15 ( 25.32%)	
length=64, align1=16376, align2=16368:         1.57	        1.16 ( 26.00%)	        1.15 ( 26.68%)	
   length=64, align1=16352, align2=0:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.32%)	
   length=64, align1=0, align2=16352:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=16352, align2=16368:         1.55	        0.76 ( 50.83%)	        1.15 ( 25.60%)	
length=64, align1=16368, align2=16352:         1.54	        0.76 ( 50.74%)	        1.15 ( 25.47%)	
   length=64, align1=16336, align2=0:         1.54	        0.76 ( 50.70%)	        1.15 ( 25.40%)	
   length=64, align1=0, align2=16336:         1.54	        0.76 ( 50.64%)	        1.19 ( 22.48%)	
length=64, align1=16336, align2=16360:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.33%)	
length=64, align1=16360, align2=16336:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
   length=64, align1=16320, align2=0:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
   length=64, align1=0, align2=16320:         1.54	        0.76 ( 50.74%)	        1.15 ( 25.47%)	
length=64, align1=16320, align2=16352:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.33%)	
length=64, align1=16352, align2=16320:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.33%)	
   length=64, align1=16304, align2=0:         1.59	        0.76 ( 52.24%)	        1.15 ( 27.72%)	
   length=64, align1=0, align2=16304:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=16304, align2=16344:         1.54	        1.16 ( 24.63%)	        1.15 ( 25.32%)	
length=64, align1=16344, align2=16304:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
   length=64, align1=16288, align2=0:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.28%)	
   length=64, align1=0, align2=16288:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=16288, align2=16336:         1.54	        0.76 ( 50.65%)	        1.17 ( 23.75%)	
length=64, align1=16336, align2=16288:         1.54	        0.76 ( 50.67%)	        1.15 ( 25.35%)	
   length=64, align1=16272, align2=0:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
   length=64, align1=0, align2=16272:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=16272, align2=16328:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
length=64, align1=16328, align2=16272:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
       length=72, align1=0, align2=0:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
